^AthleteID^|^ActivityID^|^StartTime^|^TotalElapsedTime^|^TotalDistanceMeters^|^MaxSpeedMPH^|^MeasuredTime^|^Latitude^|^Longitude^|^AltitudeMeters^|^DistanceMeters^|^CurrentSpeedMPH^|^CurrentGrade^ 
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:43^|^47.715942^|^-122.033892^|^145.6^|^30803.0^|^9.4^|^5.1^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:44^|^47.715943^|^-122.03394^|^145.8^|^30806.6^|^9.4^|^4.9^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:45^|^47.715938^|^-122.03399^|^146.0^|^30810.3^|^9.2^|^5.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:46^|^47.715929^|^-122.03403^|^146.1^|^30813.4^|^8.5^|^5.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:47^|^47.715917^|^-122.034066^|^146.3^|^30816.5^|^7.8^|^6.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:48^|^47.715902^|^-122.034109^|^146.5^|^30820.1^|^7.6^|^8.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:49^|^47.715888^|^-122.034153^|^146.9^|^30823.8^|^7.6^|^9.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:50^|^47.715875^|^-122.034204^|^147.3^|^30827.9^|^7.8^|^10.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:51^|^47.715861^|^-122.034256^|^147.7^|^30832.0^|^8.3^|^10.5^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:52^|^47.715852^|^-122.03432^|^148.3^|^30837.0^|^9.2^|^11.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:53^|^47.715842^|^-122.034384^|^148.8^|^30841.9^|^9.8^|^11.9^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:54^|^47.715831^|^-122.034432^|^149.3^|^30845.7^|^9.8^|^11.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:55^|^47.715822^|^-122.034471^|^149.7^|^30848.8^|^9.4^|^9.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:56^|^47.715817^|^-122.034511^|^150.0^|^30851.9^|^8.9^|^6.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:57^|^47.715816^|^-122.03457^|^150.2^|^30856.3^|^8.7^|^4.6^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:58^|^47.715812^|^-122.034637^|^150.3^|^30861.3^|^8.7^|^3.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:15:59^|^47.715806^|^-122.0347^|^150.5^|^30866.1^|^9.2^|^2.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:00^|^47.715804^|^-122.034758^|^150.6^|^30870.4^|^9.6^|^3.1^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:01^|^47.715802^|^-122.034808^|^150.7^|^30874.2^|^10.1^|^3.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:02^|^47.715801^|^-122.034852^|^150.8^|^30877.5^|^9.4^|^3.6^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:03^|^47.715792^|^-122.034895^|^151.0^|^30880.9^|^8.7^|^3.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:04^|^47.715782^|^-122.034937^|^151.1^|^30884.2^|^8.1^|^3.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:05^|^47.715773^|^-122.034979^|^151.1^|^30887.5^|^7.6^|^2.9^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:07^|^47.715763^|^-122.035048^|^151.3^|^30892.8^|^6.9^|^3.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:09^|^47.715756^|^-122.035122^|^151.5^|^30898.4^|^6.3^|^3.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:11^|^47.715756^|^-122.035194^|^151.7^|^30903.9^|^6.0^|^3.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:13^|^47.715753^|^-122.035261^|^151.8^|^30908.8^|^6.0^|^2.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:15^|^47.715756^|^-122.03534^|^152.0^|^30914.8^|^6.0^|^2.5^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:17^|^47.715756^|^-122.03542^|^152.1^|^30920.8^|^6.3^|^2.5^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:18^|^47.715759^|^-122.035463^|^152.2^|^30924.0^|^6.7^|^2.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:19^|^47.71576^|^-122.035522^|^152.3^|^30928.5^|^7.4^|^2.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:20^|^47.715758^|^-122.035584^|^152.4^|^30933.2^|^8.3^|^1.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:21^|^47.715753^|^-122.035638^|^152.5^|^30937.2^|^8.3^|^2.1^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:22^|^47.715746^|^-122.035684^|^152.5^|^30940.7^|^8.9^|^2.1^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:24^|^47.715732^|^-122.035775^|^152.7^|^30947.7^|^8.5^|^2.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:25^|^47.715724^|^-122.035829^|^152.8^|^30951.9^|^8.3^|^2.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:26^|^47.715716^|^-122.035874^|^152.9^|^30955.4^|^8.1^|^3.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:27^|^47.715707^|^-122.035913^|^153.0^|^30958.4^|^7.8^|^3.9^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:29^|^47.715709^|^-122.035989^|^153.2^|^30964.2^|^7.4^|^3.9^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:30^|^47.715714^|^-122.036032^|^153.4^|^30967.4^|^6.9^|^4.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:31^|^47.715715^|^-122.036073^|^153.5^|^30970.6^|^6.7^|^4.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:33^|^47.715702^|^-122.036144^|^153.7^|^30976.1^|^6.5^|^3.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:35^|^47.715693^|^-122.036216^|^153.9^|^30981.6^|^6.3^|^3.5^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:36^|^47.715695^|^-122.03626^|^154.0^|^30984.8^|^6.3^|^3.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:38^|^47.71571^|^-122.036336^|^154.2^|^30990.8^|^6.5^|^3.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:39^|^47.715708^|^-122.036384^|^154.3^|^30994.4^|^6.9^|^3.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:41^|^47.715702^|^-122.036458^|^154.5^|^30999.9^|^6.7^|^3.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:43^|^47.715699^|^-122.036537^|^154.7^|^31005.9^|^6.7^|^3.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:44^|^47.715696^|^-122.036586^|^154.8^|^31009.6^|^6.7^|^2.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:45^|^47.715694^|^-122.036646^|^154.9^|^31014.1^|^7.4^|^3.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:46^|^47.715693^|^-122.036706^|^155.0^|^31018.6^|^8.3^|^3.1^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:47^|^47.715693^|^-122.036759^|^155.2^|^31022.6^|^8.5^|^3.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:48^|^47.715694^|^-122.036802^|^155.3^|^31025.8^|^8.9^|^3.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:50^|^47.715696^|^-122.036853^|^155.4^|^31029.7^|^6.9^|^3.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:52^|^47.715703^|^-122.036942^|^155.6^|^31036.4^|^6.3^|^3.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:53^|^47.715709^|^-122.036998^|^155.8^|^31040.6^|^6.7^|^3.1^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:54^|^47.715715^|^-122.037049^|^155.9^|^31044.5^|^6.9^|^3.1^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:55^|^47.715723^|^-122.037105^|^156.0^|^31048.8^|^8.5^|^2.6^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:56^|^47.715728^|^-122.037154^|^156.1^|^31052.6^|^8.5^|^2.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:57^|^47.715733^|^-122.037201^|^156.2^|^31056.1^|^8.7^|^2.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:58^|^47.715739^|^-122.037243^|^156.3^|^31059.4^|^8.5^|^3.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:16:59^|^47.715744^|^-122.037291^|^156.4^|^31062.9^|^8.3^|^3.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:00^|^47.715747^|^-122.037332^|^156.5^|^31066.0^|^7.6^|^2.9^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:01^|^47.71575^|^-122.037377^|^156.6^|^31069.5^|^7.6^|^3.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:02^|^47.715751^|^-122.037428^|^156.7^|^31073.3^|^7.6^|^3.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:03^|^47.715747^|^-122.037483^|^156.9^|^31077.4^|^8.1^|^3.1^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:04^|^47.715738^|^-122.037538^|^157.0^|^31081.7^|^8.5^|^3.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:05^|^47.715733^|^-122.037588^|^157.1^|^31085.5^|^8.7^|^2.6^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:06^|^47.715734^|^-122.037635^|^157.2^|^31089.0^|^8.7^|^2.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:07^|^47.71574^|^-122.037683^|^157.3^|^31092.6^|^8.7^|^2.5^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:08^|^47.71574^|^-122.037736^|^157.4^|^31096.6^|^8.5^|^2.9^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:10^|^47.715727^|^-122.037801^|^157.5^|^31101.7^|^7.2^|^2.9^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:12^|^47.71571^|^-122.037858^|^157.7^|^31106.4^|^6.3^|^2.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:14^|^47.715702^|^-122.037904^|^157.8^|^31109.9^|^4.9^|^3.5^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:16^|^47.715703^|^-122.037973^|^157.9^|^31115.2^|^5.1^|^3.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:18^|^47.715699^|^-122.038059^|^158.2^|^31121.6^|^5.6^|^3.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:19^|^47.71569^|^-122.038108^|^158.3^|^31125.4^|^6.9^|^3.6^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:20^|^47.715679^|^-122.038151^|^158.4^|^31128.9^|^7.2^|^3.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:21^|^47.715664^|^-122.038186^|^158.5^|^31132.0^|^7.6^|^3.9^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:22^|^47.715647^|^-122.03822^|^158.7^|^31135.2^|^7.4^|^4.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:23^|^47.71563^|^-122.038253^|^158.8^|^31138.3^|^7.4^|^4.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:25^|^47.715608^|^-122.038307^|^159.0^|^31143.0^|^6.3^|^3.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:27^|^47.715602^|^-122.038371^|^159.2^|^31147.8^|^5.6^|^3.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:28^|^47.715601^|^-122.038412^|^159.3^|^31150.9^|^5.6^|^3.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:29^|^47.715598^|^-122.038462^|^159.4^|^31154.7^|^6.0^|^3.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:30^|^47.71559^|^-122.038506^|^159.5^|^31158.1^|^6.7^|^2.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:31^|^47.715578^|^-122.038544^|^159.6^|^31161.2^|^6.7^|^3.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:32^|^47.715563^|^-122.038589^|^159.7^|^31165.0^|^7.6^|^3.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:33^|^47.715544^|^-122.038642^|^159.9^|^31169.5^|^8.3^|^3.1^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:34^|^47.715524^|^-122.038684^|^160.0^|^31173.4^|^8.3^|^3.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:35^|^47.715499^|^-122.038724^|^160.1^|^31177.4^|^8.7^|^3.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:36^|^47.71547^|^-122.038762^|^160.2^|^31181.7^|^9.2^|^3.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:37^|^47.715442^|^-122.038801^|^160.4^|^31186.0^|^9.4^|^2.9^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:38^|^47.715414^|^-122.03884^|^160.5^|^31190.2^|^9.2^|^2.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:39^|^47.715387^|^-122.038882^|^160.6^|^31194.6^|^9.4^|^2.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:40^|^47.715362^|^-122.038933^|^160.7^|^31199.4^|^9.8^|^2.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:41^|^47.715338^|^-122.038983^|^160.8^|^31204.0^|^10.1^|^2.2^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:42^|^47.715316^|^-122.039034^|^160.9^|^31208.5^|^10.1^|^1.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:43^|^47.715295^|^-122.03908^|^161.0^|^31212.7^|^10.1^|^1.9^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:44^|^47.715278^|^-122.039118^|^161.0^|^31216.1^|^9.6^|^2.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:45^|^47.715261^|^-122.039157^|^161.1^|^31219.6^|^8.9^|^2.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:46^|^47.715246^|^-122.039205^|^161.2^|^31223.6^|^8.7^|^2.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:47^|^47.715229^|^-122.039256^|^161.3^|^31227.9^|^8.7^|^2.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:48^|^47.715206^|^-122.039309^|^161.4^|^31232.6^|^8.9^|^1.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:49^|^47.715183^|^-122.03936^|^161.5^|^31237.2^|^9.4^|^1.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:50^|^47.715161^|^-122.039405^|^161.5^|^31241.3^|^9.6^|^1.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:51^|^47.715133^|^-122.039445^|^161.6^|^31245.7^|^9.8^|^1.6^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:52^|^47.715099^|^-122.039486^|^161.7^|^31250.6^|^10.1^|^2.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:53^|^47.715063^|^-122.039531^|^161.8^|^31255.7^|^10.3^|^2.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:54^|^47.715026^|^-122.039577^|^161.9^|^31261.1^|^10.7^|^2.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:55^|^47.71499^|^-122.039619^|^162.0^|^31266.2^|^11.2^|^2.1^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:56^|^47.714959^|^-122.039656^|^162.1^|^31270.7^|^11.2^|^2.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:57^|^47.71493^|^-122.039692^|^162.2^|^31274.9^|^11.0^|^2.5^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:58^|^47.714903^|^-122.039723^|^162.3^|^31278.7^|^10.3^|^2.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:17:59^|^47.714875^|^-122.03975^|^162.4^|^31282.4^|^9.6^|^3.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:00^|^47.714852^|^-122.039777^|^162.5^|^31285.7^|^8.7^|^3.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:02^|^47.714811^|^-122.039823^|^162.7^|^31291.4^|^7.4^|^3.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:04^|^47.714756^|^-122.03985^|^163.0^|^31297.8^|^6.9^|^3.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:05^|^47.714728^|^-122.039852^|^163.1^|^31301.0^|^6.9^|^3.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:07^|^47.714679^|^-122.039863^|^163.2^|^31306.5^|^6.7^|^2.5^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:08^|^47.714659^|^-122.039892^|^163.3^|^31309.6^|^6.7^|^2.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:09^|^47.714636^|^-122.039936^|^163.4^|^31313.8^|^7.2^|^2.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:10^|^47.714608^|^-122.03999^|^163.6^|^31318.8^|^8.1^|^2.6^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:11^|^47.714576^|^-122.040042^|^163.7^|^31324.2^|^8.7^|^2.5^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:12^|^47.714543^|^-122.040084^|^163.8^|^31329.0^|^10.1^|^1.6^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:13^|^47.71451^|^-122.04012^|^163.9^|^31333.6^|^10.7^|^1.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:14^|^47.714477^|^-122.040154^|^163.9^|^31338.0^|^10.7^|^1.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:15^|^47.71445^|^-122.040182^|^164.0^|^31341.6^|^10.3^|^0.6^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:16^|^47.714425^|^-122.040201^|^164.0^|^31344.8^|^9.2^|^0.7^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:17^|^47.71439^|^-122.04022^|^164.0^|^31349.0^|^8.9^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:18^|^47.714355^|^-122.040248^|^164.0^|^31353.3^|^8.7^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:19^|^47.714326^|^-122.040286^|^164.0^|^31357.7^|^8.7^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:20^|^47.714298^|^-122.040326^|^164.0^|^31362.0^|^9.2^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:21^|^47.714272^|^-122.040366^|^164.0^|^31366.2^|^9.6^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 13:18:22^|^47.714237^|^-122.040406^|^164.0^|^31371.1^|^9.8^|^0.0^
